,Unnamed: 0,player,time,user_id,message,match,special_token_message,label
831541,833165,0,2212,JaB,TEA<M ?,29069,[Team0][Player0]: TEA<M ?,
831542,833166,0,2250,JaB,haters man,29069,[Team0][Player0]: haters man,
831543,833167,9,2300,0_0,ez game,29069,[Team1][Player4]: ez game,
831544,833168,0,2306,JaB,Ty,29069,[Team0][Player0]: Ty,
831545,833169,0,2309,JaB,Commend,29069,[Team0][Player0]: Commend,
831546,833170,9,2320,0_0,for?,29069,[Team1][Player4]: for?,
831547,833171,0,2328,JaB,Recking you,29069,[Team0][Player0]: Recking you,
831548,833172,9,2328,0_0,kill noobz?,29069,[Team1][Player4]: kill noobz?,
831549,833173,0,2334,JaB,and you ?,29069,[Team0][Player0]: and you ?,
831550,833174,0,2334,JaB,:),29069,[Team0][Player0]: :),
831551,833175,9,2346,0_0,u can kill me alone?,29069,[Team1][Player4]: u can kill me alone?,
831552,833176,0,2350,JaB,yep,29069,[Team0][Player0]: yep,
831553,833177,0,2353,JaB,just did,29069,[Team0][Player0]: just did,
831554,833178,0,2354,JaB,mid,29069,[Team0][Player0]: mid,
831555,833179,9,2362,0_0,lol,29069,[Team1][Player4]: lol,
831556,833180,3,2447,MoonPony,gg wp,29069,[Team0][Player3]: gg wp,
831557,833181,0,2485,JaB,That happened,29069,[Team0][Player0]: That happened,
831558,833182,0,2493,JaB,Gg commend please,29069,[Team0][Player0]: Gg commend please,
831559,833183,0,2494,JaB,ty,29069,[Team0][Player0]: ty,
831560,833184,6,2507,1mmortals,how satisfact to win a retard?,29069,[Team1][Player1]: how satisfact to win a retard?,
831561,833185,6,2509,1mmortals,happy?,29069,[Team1][Player1]: happy?,
831562,833186,1,2510,Fo0o0oZa,"no .. ",29069,"[Team0][Player1]: no .. ",
831563,833187,0,2511,JaB,:>,29069,[Team0][Player0]: :>,
831564,833188,0,2512,JaB,very,29069,[Team0][Player0]: very,
836516,838140,6,-34,Adrián -> BENRIYA,gl hf,29253,[Team1][Player1]: gl hf,
836517,838141,8,2982,Asadfgj -hack,gg,29253,[Team1][Player3]: gg,
836518,838142,2,2983,IDPT,lol,29253,[Team0][Player2]: lol,
836519,838143,3,2983,sandfriend,gg wp,29253,[Team0][Player3]: gg wp,
836520,838144,2,2998,IDPT,agies and cheese?,29253,[Team0][Player2]: agies and cheese?,
836521,838145,7,3004,PrYde_,gg,29253,[Team1][Player2]: gg,
836522,838146,1,3005,SBOB.CryStaL,Gg,29253,[Team0][Player1]: Gg,
843526,845150,5,-18,钢琴家 Pray For Paris,pudge i will end it,29512,[Team1][Player0]: pudge i will end it,
843527,845151,8,451,KioneoneeR,yeha sure pudge 3000 hours,29512,[Team1][Player3]: yeha sure pudge 3000 hours,
843528,845152,4,894,тащу в соляного,изи,29512,[Team0][Player4]: изи,
843529,845153,4,902,тащу в соляного,такое изи,29512,[Team0][Player4]: такое изи,
843530,845154,8,904,KioneoneeR,k,29512,[Team1][Player3]: k,
843531,845155,8,2579,KioneoneeR,yeah sure,29512,[Team1][Player3]: yeah sure,
843532,845156,3,2723,DreamBreaker,ГГ ВП,29512,[Team0][Player3]: ГГ ВП,
843533,845157,4,2724,тащу в соляного,изи,29512,[Team0][Player4]: изи,c
843534,845158,5,2725,钢琴家 Pray For Paris,gege,29512,[Team1][Player0]: gege,
843535,845159,4,2725,тащу в соляного,так то,29512,[Team0][Player4]: так то,
844430,846054,1,746,IGiveUp...,wooden pc,29555,[Team0][Player1]: wooden pc,
844431,846055,6,746,El lechero,homemade pc,29555,[Team1][Player1]: homemade pc,
844432,846056,1,746,IGiveUp...,paper and shit,29555,[Team0][Player1]: paper and shit,
844433,846057,6,746,El lechero,stoneage pc,29555,[Team1][Player1]: stoneage pc,
844434,846058,9,746,Zabaleta,he saw some Russian youtuber tutorial,29555,[Team1][Player4]: he saw some Russian youtuber tutorial,
844435,846059,9,746,Zabaleta,or what,29555,[Team1][Player4]: or what,
844436,846060,1,746,IGiveUp...,jesus,29555,[Team0][Player1]: jesus,
844437,846061,1,746,IGiveUp...,hes house is on fire,29555,[Team0][Player1]: hes house is on fire,
844438,846062,8,746,og,L E L,29555,[Team1][Player3]: L E L,
844439,846063,5,746,PaLiTRoQuE,Let his mother deal with it,29555,[Team1][Player0]: Let his mother deal with it,
844440,846064,2,746,Tiger,"he's in paris ",29555,"[Team0][Player2]: he's in paris ",
844441,846065,2,746,Tiger,"another boom boom ",29555,"[Team0][Player2]: another boom boom ",
844442,846066,1,746,IGiveUp...,undercover terrorist,29555,[Team0][Player1]: undercover terrorist,
844443,846067,6,746,El lechero,is he playing from a cave?,29555,[Team1][Player1]: is he playing from a cave?,
844444,846068,5,746,PaLiTRoQuE,Hello obama,29555,[Team1][Player0]: Hello obama,
844445,846069,1,746,IGiveUp...,no form a wormhole,29555,[Team0][Player1]: no form a wormhole,
844446,846070,6,746,El lechero,butthole,29555,[Team1][Player1]: butthole,
844447,846071,1,746,IGiveUp...,brown eye,29555,[Team0][Player1]: brown eye,
844448,846072,1,746,IGiveUp...,"go full davai ",29555,"[Team0][Player1]: go full davai ",
844449,846073,6,746,El lechero,...,29555,[Team1][Player1]: ...,
844450,846074,5,746,PaLiTRoQuE,Venga tetes,29555,[Team1][Player0]: Venga tetes,
844451,846075,4,840,iLackSkill,THANKS BOYS,29555,[Team0][Player4]: THANKS BOYS,
844452,846076,8,1823,og,AJHAHHA,29555,[Team1][Player3]: AJHAHHA,
844453,846077,6,1827,El lechero,JAJAJAJJAJAJAJJA,29555,[Team1][Player1]: JAJAJAJJAJAJAJJA,
844454,846078,4,2066,iLackSkill,XDXDXD,29555,[Team0][Player4]: XDXDXD,
844455,846079,5,3114,PaLiTRoQuE,Wp,29555,[Team1][Player0]: Wp,
844456,846080,8,3115,og,gg wp,29555,[Team1][Player3]: gg wp,
844457,846081,9,3118,Zabaleta,w,29555,[Team1][Player4]: w,
844458,846082,9,3119,Zabaleta,wp,29555,[Team1][Player4]: wp,
844459,846083,5,3125,PaLiTRoQuE,Nice game,29555,[Team1][Player0]: Nice game,
844460,846084,4,3133,iLackSkill,gg,29555,[Team0][Player4]: gg,
868126,869763,0,983,KP3K,":C ",30471,"[Team0][Player0]: :C ",
868127,869764,6,1042,Na`Vi Friendly,найс плеишь,30471,[Team1][Player1]: найс плеишь,
868128,869765,0,1068,KP3K,"eulopetuh, eto ti? ",30471,"[Team0][Player0]: eulopetuh, eto ti? ",
868129,869766,2,1178,Frank Bonkers,pff,30471,[Team0][Player2]: pff,
868130,869767,7,1334,astra,ты гонишь?*,30471,[Team1][Player2]: ты гонишь?*,
868131,869768,7,1334,astra,Заканчивайте,30471,[Team1][Player2]: Заканчивайте,
868132,869769,7,1334,astra,тут изи,30471,[Team1][Player2]: тут изи,
868133,869770,1,1334,DarkPhoenix,сосите,30471,[Team0][Player1]: сосите,
868134,869771,1,1334,DarkPhoenix,я хочу 5х5,30471,[Team0][Player1]: я хочу 5х5,
868135,869772,7,1334,astra,ты че такой грубый?,30471,[Team1][Player2]: ты че такой грубый?,
868136,869773,1,1334,DarkPhoenix,мне пофиг че ты там думаешь,30471,[Team0][Player1]: мне пофиг че ты там думаешь,
868137,869774,1,1334,DarkPhoenix,контрпикер,30471,[Team0][Player1]: контрпикер,
868138,869775,7,1334,astra,интернет герой,30471,[Team1][Player2]: интернет герой,
868139,869776,1,1334,DarkPhoenix,соси,30471,[Team0][Player1]: соси,
868140,869777,6,1334,Na`Vi Friendly,рики,30471,[Team1][Player1]: рики,
868141,869778,1,1334,DarkPhoenix,потом проси,30471,[Team0][Player1]: потом проси,
868142,869779,6,1334,Na`Vi Friendly,не персонаж,30471,[Team1][Player1]: не персонаж,
868143,869780,7,1334,astra,ок,30471,[Team1][Player2]: ок,
868144,869781,1,1334,DarkPhoenix,"тебе сколько лет, школьник?",30471,"[Team0][Player1]: тебе сколько лет, школьник?",
868145,869782,6,1334,Na`Vi Friendly,иди на хуй,30471,[Team1][Player1]: иди на хуй,x
868146,869783,7,1334,astra,мне 11,30471,[Team1][Player2]: мне 11,
868147,869784,1,1334,DarkPhoenix,оно и видно,30471,[Team0][Player1]: оно и видно,
868148,869785,7,1334,astra,да?,30471,[Team1][Player2]: да?,
868149,869786,1,1336,DarkPhoenix,соси у 17 летнего бати,30471,[Team0][Player1]: соси у 17 летнего бати,x
868150,869787,1,1337,DarkPhoenix,)))))))),30471,[Team0][Player1]: )))))))),
868151,869788,7,1353,astra,сначала школу мб закончишь? пидарас,30471,[Team1][Player2]: сначала школу мб закончишь? пидарас,x
868152,869789,1,1367,DarkPhoenix,на самом деле мне 29,30471,[Team0][Player1]: на самом деле мне 29,
868153,869790,1,1370,DarkPhoenix,и я не бородат,30471,[Team0][Player1]: и я не бородат,
868154,869791,7,1398,astra,на самом деле тебе 15 и ты школьник-алкоголик(,30471,[Team1][Player2]: на самом деле тебе 15 и ты школьник-алкоголик(,x
868155,869792,1,1407,DarkPhoenix,(,30471,[Team0][Player1]: (,
868156,869793,7,1446,astra,законтрили школьников(,30471,[Team1][Player2]: законтрили школьников(,
868157,869794,1,1450,DarkPhoenix,(((,30471,[Team0][Player1]: (((,
868158,869795,6,1453,Na`Vi Friendly,((((,30471,[Team1][Player1]: ((((,
868159,869796,1,1457,DarkPhoenix,инвокер чуть не помер,30471,[Team0][Player1]: инвокер чуть не помер,
868160,869797,1,1462,DarkPhoenix,стики прожал бы - помер бы,30471,[Team0][Player1]: стики прожал бы - помер бы,
868161,869798,1,1467,DarkPhoenix,забыл :С,30471,[Team0][Player1]: забыл :С,
868162,869799,7,1472,astra,ты деление и умножение уже проходил?,30471,[Team1][Player2]: ты деление и умножение уже проходил?,c
868163,869800,6,1473,Na`Vi Friendly,я тоже нажал,30471,[Team1][Player1]: я тоже нажал,
868164,869801,6,1477,Na`Vi Friendly,15 ситков,30471,[Team1][Player1]: 15 ситков,
868165,869802,7,1544,astra,Бх просто бегал в вашем лесу(,30471,[Team1][Player2]: Бх просто бегал в вашем лесу(,
868166,869803,1,1551,DarkPhoenix,а че он мог сделать,30471,[Team0][Player1]: а че он мог сделать,
868167,869804,7,1551,astra,гем купил,30471,[Team1][Player2]: гем купил,
868168,869805,1,1553,DarkPhoenix,этож бх,30471,[Team0][Player1]: этож бх,
868169,869806,7,1556,astra,не подставляюсь говорит,30471,[Team1][Player2]: не подставляюсь говорит,
868170,869807,8,1559,Tovarisch,всего то давал треки и сюрикены,30471,[Team1][Player3]: всего то давал треки и сюрикены,
868171,869808,1,1635,DarkPhoenix,:O,30471,[Team0][Player1]: :O,
868172,869809,1,1638,DarkPhoenix,соси вв,30471,[Team0][Player1]: соси вв,c
868173,869810,7,1643,astra,ок,30471,[Team1][Player2]: ок,
868174,869811,1,1648,DarkPhoenix,пок пок,30471,[Team0][Player1]: пок пок,
868175,869812,7,1689,astra,репорт на мут кинул,30471,[Team1][Player2]: репорт на мут кинул,
868176,869813,1,1691,DarkPhoenix,))),30471,[Team0][Player1]: ))),
868177,869814,1,1696,DarkPhoenix,кому?,30471,[Team0][Player1]: кому?,
868178,869815,7,1703,astra,твоим знакомым,30471,[Team1][Player2]: твоим знакомым,
868179,869816,1,1715,DarkPhoenix,поплачу,30471,[Team0][Player1]: поплачу,
868180,869817,7,1734,astra,не переживай,30471,[Team1][Player2]: не переживай,
868181,869818,0,1777,KP3K,"eulcombo v corehero ^^ ",30471,"[Team0][Player0]: eulcombo v corehero ^^ ",
868182,869819,7,1791,astra,па купила владик и рецепт на дезоль(,30471,[Team1][Player2]: па купила владик и рецепт на дезоль(,
868183,869820,1,1808,DarkPhoenix,"все, что она смогла купить с твоим саппортом",30471,"[Team0][Player1]: все, что она смогла купить с твоим саппортом",
868184,869821,1,1815,DarkPhoenix,против 2 милишников,30471,[Team0][Player1]: против 2 милишников,
868185,869822,9,1873,pussyownage,заканчивайте фаст,30471,[Team1][Player4]: заканчивайте фаст,
868186,869823,1,1879,DarkPhoenix,?,30471,[Team0][Player1]: ?,
868187,869824,1,1962,DarkPhoenix,ayyy lmao,30471,[Team0][Player1]: ayyy lmao,
870234,871871,5,-69,Ro Md I-XII,g,30558,[Team1][Player0]: g,
870235,871872,9,-51,LocoDice,brb,30558,[Team1][Player4]: brb,
870236,871873,2,250,Chuck Finley,it looks like youre trying to feed,30558,[Team0][Player2]: it looks like youre trying to feed,
870237,871874,2,255,Chuck Finley,would you like some help with that?,30558,[Team0][Player2]: would you like some help with that?,
870238,871875,5,274,Ro Md I-XII,i dont have a husband ;),30558,[Team1][Player0]: i dont have a husband ;),
870239,871876,2,303,Chuck Finley,i can see why,30558,[Team0][Player2]: i can see why,
870240,871877,2,304,Chuck Finley,you slut,30558,[Team0][Player2]: you slut,x
870241,871878,5,769,Ro Md I-XII,Report,30558,[Team1][Player0]: Report,
870242,871879,7,774,[K]rusty,report legion please,30558,[Team1][Player2]: report legion please,
870243,871880,7,1586,[K]rusty,OUCH,30558,[Team1][Player2]: OUCH,
870244,871881,7,1588,[K]rusty,:c,30558,[Team1][Player2]: :c,
870245,871882,5,2377,Ro Md I-XII,c:,30558,[Team1][Player0]: c:,
870246,871883,7,2387,[K]rusty,GG BLOOD,30558,[Team1][Player2]: GG BLOOD,
870247,871884,7,2389,[K]rusty,NO SE PUEDE,30558,[Team1][Player2]: NO SE PUEDE,
870248,871885,7,2392,[K]rusty,CON ESTE TIO,30558,[Team1][Player2]: CON ESTE TIO,
870249,871886,7,2394,[K]rusty,:/,30558,[Team1][Player2]: :/,
870250,871887,7,2396,[K]rusty,NO SE PUEDE,30558,[Team1][Player2]: NO SE PUEDE,
870251,871888,9,2398,LocoDice,no hay forma,30558,[Team1][Player4]: no hay forma,
870252,871889,7,2398,[K]rusty,PELEA,30558,[Team1][Player2]: PELEA,
870253,871890,7,2400,[K]rusty,LA CAGA,30558,[Team1][Player2]: LA CAGA,
870254,871891,7,2405,[K]rusty,Y HECHA LA CULPA ALOS DEMAS,30558,[Team1][Player2]: Y HECHA LA CULPA ALOS DEMAS,
870255,871892,7,2406,[K]rusty,NO SE PUEDE,30558,[Team1][Player2]: NO SE PUEDE,
870256,871893,7,2409,[K]rusty,SINCERAMENTE,30558,[Team1][Player2]: SINCERAMENTE,
870257,871894,7,2413,[K]rusty,NO SE PUEDE CON EL BLOOD,30558,[Team1][Player2]: NO SE PUEDE CON EL BLOOD,
870258,871895,9,2496,LocoDice,nice bs 6-9,30558,[Team1][Player4]: nice bs 6-9,
870259,871896,9,2507,LocoDice,fucking retarded!,30558,[Team1][Player4]: fucking retarded!,
870260,871897,5,2526,Ro Md I-XII,FF plz,30558,[Team1][Player0]: FF plz,
870261,871898,1,2606,BEASTGALORE,gg,30558,[Team0][Player1]: gg,
870262,871899,2,2612,Chuck Finley,rick and morty forever,30558,[Team0][Player2]: rick and morty forever,
870263,871900,7,2633,[K]rusty,gg,30558,[Team1][Player2]: gg,
870264,871901,3,2634,Gintoki,gg,30558,[Team0][Player3]: gg,
870265,871902,0,2635,Sora,gg,30558,[Team0][Player0]: gg,
870266,871903,7,2637,[K]rusty,bad game,30558,[Team1][Player2]: bad game,
870267,871904,7,2640,[K]rusty,blood feed,30558,[Team1][Player2]: blood feed,
870268,871905,7,2642,[K]rusty,report please,30558,[Team1][Player2]: report please,
870269,871906,5,2656,Ro Md I-XII,EZ mmr,30558,[Team1][Player0]: EZ mmr,
874424,876199,5,14,Nokkius,Picks rune doesnt spec e,30712,[Team1][Player0]: Picks rune doesnt spec e,
874425,876200,5,18,Nokkius,report this alch please,30712,[Team1][Player0]: report this alch please,
874426,876201,5,19,Nokkius,and mute him,30712,[Team1][Player0]: and mute him,
874427,876202,0,22,COD,yea,30712,[Team0][Player0]: yea,
874428,876203,0,24,COD,i muted him,30712,[Team0][Player0]: i muted him,
874429,876204,5,26,Nokkius,he just came from low prio,30712,[Team1][Player0]: he just came from low prio,
874430,876205,5,28,Nokkius,Send him back :),30712,[Team1][Player0]: Send him back :),
874431,876206,0,39,COD,done,30712,[Team0][Player0]: done,
874432,876207,8,56,strazn1k,he was 10 games at low prio,30712,[Team1][Player3]: he was 10 games at low prio,
874433,876208,8,58,strazn1k,its time to back,30712,[Team1][Player3]: its time to back,
874434,876209,6,1848,D.A.S.,grave,30712,[Team1][Player1]: grave,
874435,876210,6,1850,D.A.S.," . . .",30712,[Team1][Player1]:  . . .,
874436,876211,7,2179,Trust Issues,2k alc¨h,30712,[Team1][Player2]: 2k alc¨h,
874437,876212,5,2187,Nokkius,report this ebayer,30712,[Team1][Player0]: report this ebayer,
874438,876213,7,2311,Trust Issues,gg,30712,[Team1][Player2]: gg,
874439,876214,7,2370,Trust Issues,LOLL,30712,[Team1][Player2]: LOLL,
874440,876215,7,2371,Trust Issues,HOW,30712,[Team1][Player2]: HOW,
874441,876216,1,2373,pc990-sledge,sight,30712,[Team0][Player1]: sight,
874442,876217,8,2628,strazn1k,that alch is terrible,30712,[Team1][Player3]: that alch is terrible,
874443,876218,8,2631,strazn1k,but yout am,30712,[Team1][Player3]: but yout am,
874444,876219,8,2635,strazn1k,its not better,30712,[Team1][Player3]: its not better,
874445,876220,0,2644,COD,YEA,30712,[Team0][Player0]: YEA,
874446,876221,0,2656,COD,this am same with alce,30712,[Team0][Player0]: this am same with alce,
874447,876222,0,2663,COD,so bad,30712,[Team0][Player0]: so bad,
874448,876223,8,2673,strazn1k,most game are terrible,30712,[Team1][Player3]: most game are terrible,
874449,876224,8,2676,strazn1k,becouse always,30712,[Team1][Player3]: becouse always,
874450,876225,8,2680,strazn1k,somwhere is retard,30712,[Team1][Player3]: somwhere is retard,
874451,876226,8,2682,strazn1k,who feed,30712,[Team1][Player3]: who feed,
874452,876227,8,2684,strazn1k,or cant play,30712,[Team1][Player3]: or cant play,
874453,876228,1,2721,pc990-sledge,ROFL,30712,[Team0][Player1]: ROFL,
874454,876229,0,2722,COD,lc best against low map awareness,30712,[Team0][Player0]: lc best against low map awareness,
874455,876230,7,2726,Trust Issues,+,30712,[Team1][Player2]: +,
874456,876231,8,2731,strazn1k,pls report low prio alch,30712,[Team1][Player3]: pls report low prio alch,
874457,876232,1,2734,pc990-sledge,This alch got +25,30712,[Team0][Player1]: This alch got +25,
874458,876233,8,2735,strazn1k,3 games in row,30712,[Team1][Player3]: 3 games in row,
874459,876234,7,2736,Trust Issues,alch report,30712,[Team1][Player2]: alch report,
874460,876235,1,2736,pc990-sledge,so sad,30712,[Team0][Player1]: so sad,
874461,876236,8,2737,strazn1k,with retards,30712,[Team1][Player3]: with retards,
874462,876237,7,2738,Trust Issues,ty,30712,[Team1][Player2]: ty,
874463,876238,8,2742,strazn1k,who farming and playing alone,30712,[Team1][Player3]: who farming and playing alone,
881826,883625,4,1484,RQ,ff,30974,[Team0][Player4]: ff,
881827,883626,9,1491,Lena,nice ult,30974,[Team1][Player4]: nice ult,
881828,883627,9,1492,Lena,ahahahah,30974,[Team1][Player4]: ahahahah,
881829,883628,4,1501,RQ,im istting in base,30974,[Team0][Player4]: im istting in base,
881830,883629,9,1505,Lena,good,30974,[Team1][Player4]: good,
881831,883630,8,1510,Bowlofcoolsauce,You haven't been in base this whole time?,30974,[Team1][Player3]: You haven't been in base this whole time?,
881832,883631,4,1844,RQ,cant kill alch,30974,[Team0][Player4]: cant kill alch,
881833,883632,4,1845,RQ,wtf,30974,[Team0][Player4]: wtf,
881834,883633,8,1846,Bowlofcoolsauce,Sitting in base still?,30974,[Team1][Player3]: Sitting in base still?,
881835,883634,8,1856,Bowlofcoolsauce,You are the biggest whiner ever.,30974,[Team1][Player3]: You are the biggest whiner ever.,
881836,883635,4,1860,RQ,lol,30974,[Team0][Player4]: lol,
881837,883636,4,2479,RQ,omfg,30974,[Team0][Player4]: omfg,
881838,883637,4,2479,RQ,NAKED GRANDMA,30974,[Team0][Player4]: NAKED GRANDMA,
881839,883638,8,2480,Bowlofcoolsauce,"Lol, the whiner wants to win now.",30974,"[Team1][Player3]: Lol, the whiner wants to win now.",
881840,883639,9,2480,Lena,xd,30974,[Team1][Player4]: xd,
881841,883640,8,2480,Bowlofcoolsauce,shocking.,30974,[Team1][Player3]: shocking.,
881842,883641,9,2480,Lena,typical peru,30974,[Team1][Player4]: typical peru,
881843,883642,4,2787,RQ,worth,30974,[Team0][Player4]: worth,
881844,883643,9,2798,Lena,?,30974,[Team1][Player4]: ?,
881845,883644,1,3018,elPan,Gg,30974,[Team0][Player1]: Gg,
881846,883645,9,3018,Lena,gg,30974,[Team1][Player4]: gg,
881847,883646,4,3019,RQ,ez,30974,[Team0][Player4]: ez,
881848,883647,3,3019,Crocker,gg],30974,[Team0][Player3]: gg],
881849,883648,4,3020,RQ,ez,30974,[Team0][Player4]: ez,
881850,883649,0,3021,Wicket!,gGGgggGggGG,30974,[Team0][Player0]: gGGgggGggGG,
881851,883650,8,3021,Bowlofcoolsauce,gg wp,30974,[Team1][Player3]: gg wp,
881852,883651,4,3022,RQ,ez,30974,[Team0][Player4]: ez,c
881853,883652,4,3023,RQ,ez,30974,[Team0][Player4]: ez,c
881854,883653,9,3024,Lena,ez bot,30974,[Team1][Player4]: ez bot,
881855,883654,4,3025,RQ,ez,30974,[Team0][Player4]: ez,c
881856,883655,8,3026,Bowlofcoolsauce,all report lina for comm abuse.,30974,[Team1][Player3]: all report lina for comm abuse.,
881857,883656,4,3026,RQ,ez,30974,[Team0][Player4]: ez,c
881858,883657,3,3028,Crocker,ez rocks,30974,[Team0][Player3]: ez rocks,
881859,883658,8,3033,Bowlofcoolsauce,Sorry she was on your team...i'm sure you all heard an earful,30974,[Team1][Player3]: Sorry she was on your team...i'm sure you all heard an earful,
881860,883659,1,3038,elPan,yep,30974,[Team0][Player1]: yep,
881861,883660,1,3042,elPan,emo lina,30974,[Team0][Player1]: emo lina,
908007,909829,4,-42,想混也请专业点,==,31954,[Team0][Player4]: ==,
910046,911868,1,1180,Chuck Borris,afk?,32029,[Team0][Player1]: afk?,
910047,911869,3,1193,KoRa!,Boring..,32029,[Team0][Player3]: Boring..,
910048,911870,2,1298,rpk.gr,Gg wp.,32029,[Team0][Player2]: Gg wp.,
910049,911871,3,1303,KoRa!,ez,32029,[Team0][Player3]: ez,
913809,915631,9,32,Caiser Soze,)))))))))))))))))))),32175,[Team1][Player4]: )))))))))))))))))))),
913810,915632,5,219,Alyosiki,),32175,[Team1][Player0]: ),
913811,915633,6,235,I AM PHENOMENAL,nice ),32175,[Team1][Player1]: nice ),
913812,915634,4,1137,You Know I Mean It,Xdxdxd,32175,[Team0][Player4]: Xdxdxd,
913813,915635,1,1171,Kabuki warrior,:DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,32175,[Team0][Player1]: :DDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDD,
913814,915636,6,1175,I AM PHENOMENAL,DS,32175,[Team1][Player1]: DS,
913815,915637,1,1191,Kabuki warrior,i missed,32175,[Team0][Player1]: i missed,
913816,915638,6,1199,I AM PHENOMENAL,i see,32175,[Team1][Player1]: i see,
913817,915639,1,1199,Kabuki warrior,my sf cant raze,32175,[Team0][Player1]: my sf cant raze,
913818,915640,1,1204,Kabuki warrior,hes 2 cool for razes,32175,[Team0][Player1]: hes 2 cool for razes,
913819,915641,6,1206,I AM PHENOMENAL,report him),32175,[Team1][Player1]: report him),
913820,915642,4,1342,You Know I Mean It,monkeys,32175,[Team0][Player4]: monkeys,
913821,915643,4,1551,You Know I Mean It,great dota 2 boys,32175,[Team0][Player4]: great dota 2 boys,
913822,915644,4,1555,You Know I Mean It,that was some dota 2,32175,[Team0][Player4]: that was some dota 2,
913823,915645,1,1613,Kabuki warrior,420 blaze it,32175,[Team0][Player1]: 420 blaze it,
917028,918850,9,-85,TiTo,gl hf,32300,[Team1][Player4]: gl hf,
917029,918851,2,-77,Que culpa tiene Cristagull :c,gl hf,32300,[Team0][Player2]: gl hf,
917030,918852,1,559,Harry,The fuck,32300,[Team0][Player1]: The fuck,
917031,918853,1,1631,Harry,.l.,32300,[Team0][Player1]: .l.,
917032,918854,2,1890,Que culpa tiene Cristagull :c,GG,32300,[Team0][Player2]: GG,
926704,928526,8,925,Sauce,john cena,32640,[Team1][Player3]: john cena,
926705,928527,0,1111,JoJo,i trust you ta,32640,[Team0][Player0]: i trust you ta,
926706,928528,7,1477,Thurnis Haley,wp sir,32640,[Team1][Player2]: wp sir,
926707,928529,0,1764,JoJo,cmon ta you can do better than this,32640,[Team0][Player0]: cmon ta you can do better than this,
926708,928530,0,1771,JoJo,why didnt you go meepo,32640,[Team0][Player0]: why didnt you go meepo,
926709,928531,9,1777,Eddyogba,:),32640,[Team1][Player4]: :),
926710,928532,9,2817,Eddyogba,kyxy,32640,[Team1][Player4]: kyxy,
926711,928533,0,2971,JoJo,this is just hilarious,32640,[Team0][Player0]: this is just hilarious,
926712,928534,9,2989,Eddyogba,said put down a sent,32640,[Team1][Player4]: said put down a sent,
926713,928535,9,2996,Eddyogba,or die closer to fountain,32640,[Team1][Player4]: or die closer to fountain,
926714,928536,9,2999,Eddyogba,sigh,32640,[Team1][Player4]: sigh,
926715,928537,0,3015,JoJo,how much help do you need,32640,[Team0][Player0]: how much help do you need,
926716,928538,8,3018,Sauce,ikr,32640,[Team1][Player3]: ikr,
926717,928539,9,3045,Eddyogba,we kept saying give the divine to dusa but troll panic picked it up both times T.T,32640,[Team1][Player4]: we kept saying give the divine to dusa but troll panic picked it up both times T.T,
926718,928540,3,3134,[BLOKE] Fuckin' ya wife,get a silver edge sf,32640,[Team0][Player3]: get a silver edge sf,
926719,928541,9,3138,Eddyogba,yeah,32640,[Team1][Player4]: yeah,
926720,928542,0,3142,JoJo,no,32640,[Team0][Player0]: no,
926721,928543,0,3373,JoJo,nice rapier,32640,[Team0][Player0]: nice rapier,
926722,928544,8,3383,Sauce,u2 love,32640,[Team1][Player3]: u2 love,
926723,928545,0,3421,JoJo,nice smoke,32640,[Team0][Player0]: nice smoke,
926724,928546,0,3687,JoJo,nice rapier,32640,[Team0][Player0]: nice rapier,
926725,928547,9,3693,Eddyogba,ty :),32640,[Team1][Player4]: ty :),
926726,928548,0,3776,JoJo,runnnnnn,32640,[Team0][Player0]: runnnnnn,
926727,928549,2,3808,Rawdog,seriously report sf,32640,[Team0][Player2]: seriously report sf,
926728,928550,2,3810,Rawdog,useless pinoy,32640,[Team0][Player2]: useless pinoy,x
926729,928551,0,3812,JoJo,lol,32640,[Team0][Player0]: lol,
926730,928552,4,3821,Warlpiri Wizard,yeah dont understand why he was like that,32640,[Team0][Player4]: yeah dont understand why he was like that,
926731,928553,2,3825,Rawdog,utter cunt,32640,[Team0][Player2]: utter cunt,c
926732,928554,3,3827,[BLOKE] Fuckin' ya wife,he says lol but he really means WAAAAA,32640,[Team0][Player3]: he says lol but he really means WAAAAA,
926733,928555,0,3829,JoJo,you didnt do so well this game ta,32640,[Team0][Player0]: you didnt do so well this game ta,
926734,928556,9,3833,Eddyogba,yeah ikr,32640,[Team1][Player4]: yeah ikr,
926735,928557,0,3840,JoJo,my teams so mad lol,32640,[Team0][Player0]: my teams so mad lol,
926736,928558,4,3848,Warlpiri Wizard,pretty mad he just throw the game,32640,[Team0][Player4]: pretty mad he just throw the game,
926737,928559,9,3856,Eddyogba,wow no bb?,32640,[Team1][Player4]: wow no bb?,
926738,928560,0,3859,JoJo,im just a useless pinoy,32640,[Team0][Player0]: im just a useless pinoy,
926739,928561,3,3864,[BLOKE] Fuckin' ya wife,yes u are,32640,[Team0][Player3]: yes u are,c
926740,928562,9,3866,Eddyogba,why no BB sf?,32640,[Team1][Player4]: why no BB sf?,
